code,type,serial
a0c8efe1c,1,1
a33aefd3f,1,1
ae974f2c9,1,1
abe9e4474,1,1
ace75853e,1,1
a4eb40d46,1,1
a900e0561,1,1
a9ac70039,1,1
a7fcde6e4,1,1
a38f4f221,1,1
a30fa9285,1,1
a5a2e2037,1,1
a4e5621ac,1,1
aa6d94af9,1,1
ac54ca4af,1,1
a9e087b7e,1,1
a836335e3,1,1
a2a75eb93,1,1
a30308831,1,1
ab5ec023c,1,1
a24476b63,1,1
a39048e98,1,1
a7f0875cb,1,1
a5a51869f,1,1
acc0aa361,1,1
a1cf1da75,1,1
aa0aac2bc,1,1
abdc088e8,1,1
ab7b3075f,1,1
aa0daa70c,1,1
abc73706a,1,1
a1bec0dce,1,1
a773e6a0e,1,1
a96c4d889,1,1
a9d9f086f,1,1
a512c8db1,1,1
ab88e5f61,1,1
af23e136e,1,1
a3606a410,1,1
a61c606f2,1,1
a04f9f426,1,1
ad4a1503d,1,1
acf99774c,1,1
af9b66e69,1,1
ac5256105,1,1
a6aeacd79,1,1
a3f0a002a,1,1
ac2f10413,1,1
aca72eba4,1,1
af6252ae4,1,1
aa9e0d8ac,1,1
a357ffbc7,1,1
a28d0ea9e,1,1
a2f544979,1,1
a476900d8,1,1
a711f6ef0,1,1
a4458cfdc,1,1
ad0bfba6c,1,1
ae487e53e,1,1
aae91970b,1,1
ac54d5199,1,1
ae3712a3f,1,1
a24fbdf09,1,1
af68f67b1,1,1
a272ba6a1,1,1
acfc95ca4,1,1
ad2509b98,1,1
a0832b1d6,1,1
a56acd26d,1,1
a6f0db81f,1,1
a8524a5ca,1,1
a36c52a08,1,1
a9304da55,1,1
ac05fe2a3,1,1
ab2a04b21,1,1
adc1ce659,1,1
a89f2e9de,1,1
aa0fc81bc,1,1
aad209f5b,1,1
ae1a623c8,1,1
acd72e12a,1,1
add0a1eac,1,1
ad94196f5,1,1
a46f1a1d9,1,1
ae05c3f76,1,1
a8116382c,1,1
a9581ae80,1,1
aa1c90c02,1,1
aff5b580d,1,1
a3a500575,1,1
a3bc6c14f,1,1
acef89d14,1,1
ac6e78b11,1,1
a6ff11f4b,1,1
a84489578,1,1
a384816d7,1,1
a8f8f2e42,1,1
a93fbf18f,1,1
a4dd8c1cc,1,1
abf4c889d,1,1
af28effb6,1,1
a103f903b,1,1
a02b62fb3,1,1
af6795901,1,1
a4581db52,1,1
ac0a53f9e,1,1
a140a6e2f,1,1
a6c6943e9,1,1
a288def9c,1,1
a0b50f2e8,1,1
a913f34f9,1,1
a02f5ded3,1,1
ad02e3c97,1,1
a2806f44c,1,1
a2e1a97a9,1,1
a58362f29,1,1
a158a0a36,1,1
ad811ee6e,1,1
a82b725e9,1,1
aa834165b,1,1
abc8af36d,1,1
a1ea7cb65,1,1
a7a3da02e,1,1
ae0c697a3,1,1
ace65d452,1,1
abd2c6cb4,1,1
ad18c29e8,1,1
aec7e02aa,1,1
a2cc2b398,1,1
a730a677f,1,1
a1d21bd6b,1,1
a2bf8d27b,1,1
abe14a974,1,1
a338a0461,1,1
ae95d562b,1,1
ad234bf09,1,1
a3bbf9c4d,1,1
a8f6379bd,1,1
a090eb6d2,1,1
ae0fbbfdb,1,1
af00cba61,1,1
aeb8eb95c,1,1
a8fde2f7a,1,1
af74a5c81,1,1
a89e69660,1,1
a40b668ef,1,1
a3dadd932,1,1
aeed08187,1,1
a5f4e5f12,1,1
af2b336bb,1,1
a1a35243c,1,1
a7009a192,1,1
a26c69d93,1,1
a18af044e,1,1
aa76490e1,1,1
a46f36320,1,1
a35e88015,1,1
aad2e6d1b,1,1
ab2dbfacd,1,1
a98ac5e2e,1,1
aab13ed0d,1,1
ae3856425,1,1
af37489f7,1,1
a8fcd2013,1,1
a29529a73,1,1
ac4338202,1,1
a93cbc450,1,1
ae911f54e,1,1
a3f1ebf10,1,1
a17c23a7c,1,1
a219d322d,1,1
afd503608,1,1
a9ff8a6c7,1,1
a3da505e6,1,1
a302436f6,1,1
ab1a0eb83,1,1
aa0a32d6f,1,1
a4c72fedd,1,1
a90b64dc6,1,1
a25adc942,1,1
a96fb59c4,1,1
aa1233205,1,1
aef1af891,1,1
a2fe2c823,1,1
a7c4ab937,1,1
aad027b07,1,1
a2c483efc,1,1
a586d9df1,1,1
a4f259574,1,1
ab4d8bd42,1,1
aa9a3fe4c,1,1
a2fd4900e,1,1
ae85d472e,1,1
ab7e02c34,1,1
a57d534cc,1,1
adb890268,1,1
a8ddb8e6b,1,1
aa8a45b28,1,1
ad4d669c2,1,1
a7f8a9f13,1,1
a174bf2f6,1,1
a457567b4,1,1
a4fd1cd79,1,1
a8083fb82,1,1
ae65165cb,1,1
a4e506431,1,1
aa7d00f3b,1,1
a88912ce8,1,1
a7971d293,1,1
a4d2ab52b,1,1
a4bac089a,1,1
a8f77e2ae,1,1
a22ec85d8,1,1
a736a616b,1,1
a8f2440ed,1,1
a412f021d,1,1
ac62d91d0,1,1
ab288247c,1,1
aaa70b1ec,1,1
ac295a99b,1,1
a01237b98,1,1
afc17627f,1,1
a2911a19e,1,1
ab9ebac1c,1,1
a5cd8f7b8,1,1
a6f6a9db1,1,1
af5b003b1,1,1
a91d3c888,1,1
a9b8d518a,1,1
a023085d7,1,1
a6b15a28d,1,1
a4d9080ba,1,1
acbf376a2,1,1
af5390c42,1,1
ac2f27fde,1,1
aa1bf3064,1,1
a88f3141e,1,1
a0b2ba189,1,1
a940912a4,1,1
ad3e811ac,1,1
ae1abfb0c,1,1
ad2728373,1,1
a6d4fd189,1,1
af1820d9d,1,1
a252fbf62,1,1
ac07a9880,1,1
afb2baa61,1,1
ae6193289,1,1
a7d633eff,1,1
a8bfe7b05,1,1
aac1fe5d1,1,1
aaa6af28a,1,1
abc5bda71,1,1
a2a362f8a,1,1
aabe52a48,1,1
a8228127a,1,1
a671374ec,1,1
afa729fd9,1,1
afb7f581b,1,1
a5f6c2c99,1,1
a52afab94,1,1
a4da1ebc3,1,1
aeb18d58d,1,1
a49f42b05,1,1
a62191531,1,1
ae226ed5f,1,1
ab11bda1f,1,1
aadc6874e,1,1
a132ed94f,1,1
a5c120543,1,1
a5b940cc2,1,1
a87c086c4,1,1
ab7109f3f,1,1
a0c0c02ce,1,1
ad22ef5e2,1,1
af6012ca7,1,1
aae4821b6,1,1
a9b150b3e,1,1
a217289cf,1,1
abd4ad330,1,1
a23d3a060,1,1
acfb0ea35,1,1
a25abed88,1,1
a2c90af55,1,1
ae3e11da0,1,1
aa261f034,1,1
a22daa330,1,1
a1f5bb20a,1,1
ae0b1ea4d,1,1
a04626a39,1,1
a060c279a,1,1
acaa4cafa,1,1
a5cc88c2a,1,1
a75d0fa4b,1,1
a0fefb0f3,1,1
aa5108af1,1,1
a6e240f13,1,1
a16eea749,1,1
a952343ce,1,1
a3200db3f,1,1
af7c4adda,1,1
aa82184dc,1,1
a1f15315a,1,1
afb4fcc71,1,1
aeeefc7c3,1,1
a3707d10f,1,1
a0d519056,1,1
a788a7378,1,1
acc580cf4,1,1
ab26b9fb5,1,1
a0113023a,1,1
a47a4f04d,1,1
a56f93759,1,1
a19721a54,1,1
a486ed471,1,1
aeab3c701,1,1
af5eff5d3,1,1
a2f57a374,1,1
ab8b19b77,1,1
a777e2884,1,1
a4a6df2fa,1,1
abb90508b,1,1
a63c25faf,1,1
a009b5e89,1,1
a219b91bb,1,1
affde38cc,1,1
a577f2d79,1,1
a3ab9a62f,1,1
a323c80f1,1,1
a5f702e10,1,1
a720a0f40,1,1
aad42f51a,1,1
a6eb844c0,1,1
a05c41bea,1,1
af58fad7c,1,1
aa9157c4b,1,1
a1c183da4,1,1
a95e12713,1,1
abdd99caa,1,1
ac4f0b34b,1,1
a9e31ebea,1,1
a6656be31,1,1
a7a7c4f51,1,1
a00d2df6a,1,1
abfefe2af,1,1
a6c9b2bc7,1,1
abab58428,1,1
a2088f661,1,1
a44768cb8,1,1
a83409d89,1,1
ac525acc0,1,1
a0134d6cb,1,1
af68c047a,1,1
a17cce675,1,1
a92aa5a35,1,1
a5f6a479b,1,1
a4a8f86e5,1,1
a6716c308,1,1
a3b9d051d,1,1
a45e9bb33,1,1
a45275878,1,1
ae8fd3a47,1,1
a5058e9e2,1,1
a50ddcbc7,1,1
a0ebd807e,1,1
a27979a34,1,1
a7754325f,1,1
ad92de9e4,1,1
a453109e4,1,1
a3b49bf40,1,1
a26384c75,1,1
a0c92da61,1,1
af1e75daa,1,1
a8a3bc13f,1,1
a401f9b43,1,1
a3a8a4a05,1,1
a68516ded,1,1
a28302cc1,1,1
aa546133f,1,1
a4bba7220,1,1
af9ee9c4c,1,1
a1c73ed5d,1,1
aaf3b7b27,1,1
a8884f59a,1,1
ac84f3026,1,1
aacf5cd81,1,1
addec597c,1,1
aa5513ae8,1,1
aa3f7fde3,1,1
af9ed6eb3,1,1
a328e80c1,1,1
ac503af0d,1,1
a2b218573,1,1
a0bdbd259,1,1
ad1174044,1,1
a1f20fd16,1,1
a32e2474a,1,1
a9c8541b4,1,1
a0e040903,1,1
a3e53a65f,1,1
a7c6dc5ee,1,1
a0ad8f4b1,1,1
acda8149d,1,1
ae45e5c26,1,1
adbe039c1,1,1
a042a7fec,1,1
acbec70c7,1,1
a819d5b76,1,1
a28ada1b8,1,1
ad54ec278,1,1
a5be81943,1,1
ac519131c,1,1
a045ad845,1,1
af365d769,1,1
af594cbce,1,1
afa903a5f,1,1
ae9f4178a,1,1
a0ddfd77f,1,1
ac8f0ab65,1,1
af4221ed0,1,1
a7a9770ff,1,1
abe87d21a,1,1
a412d8f59,1,1
abcb33349,1,1
a4b51d28f,1,1
a1e4de900,1,1
a9fe009ae,1,1
a930b154f,1,1
a3ac2e6f7,1,1
aebae8749,1,1
ac187a6e8,1,1
ade8e38db,1,1
a275b54ab,1,1
a1634e669,1,1
ae89422de,1,1
a39e6f736,1,1
ac6e0e41d,1,1
a2cfc0a4a,1,1
a324ade42,1,1
af3411f86,1,1
aa2146a16,1,1
a9ab27f4c,1,1
abd1edb58,1,1
a4aba4c52,1,1
a0612b359,1,1
a1ab25a2a,1,1
a2e8e4e68,1,1
a4c78bb0a,1,1
a64f184bd,1,1
a5c26723b,1,1
aab638b2b,1,1
a656855b7,1,1
a05291029,1,1
a07384499,1,1
a36a630f5,1,1
a9855381a,1,1
a76c4e917,1,1
ad68540be,1,1
a3c1d091c,1,1
a23fda9c6,1,1
a8f4ff0bc,1,1
a6bbed17b,1,1
a147a40d8,1,1
af0b65332,1,1
a41e619f4,1,1
ac1071590,1,1
ab25bb411,1,1
a02f9c7cc,1,1
a8888221b,1,1
ae23d0119,1,1
adcdbc1f2,1,1
a8e216f8a,1,1
a76ef3bf5,1,1
a19de1779,1,1
afdedf71a,1,1
a46801398,1,1
ade8bbdd5,1,1
a4b49a0fc,1,1
af0c01d14,1,1
a007ad08f,1,1
a47ed9a15,1,1
a6fef1945,1,1
a591a2b46,1,1
a0b92fabc,1,1
a7ee786c0,1,1
a30d5764b,1,1
ad09e99fb,1,1
a60af419f,1,1
a6f1c9b5b,1,1
a11be9d3f,1,1
ae0ca93cd,1,1
a2ea11408,1,1
ab72d6485,1,1
a0ed6b431,1,1
abb6e7fbf,1,1
ab013dfd0,1,1
ac53fcb2a,1,1
ad3cffe24,1,1
afcb5ad50,1,1
a500d9f68,1,1
a358dc27e,1,1
a0c9600c4,1,1
a61fe7cba,1,1
afc19ae86,1,1
a792fc0e4,1,1
a19994d1f,1,1
a15318f52,1,1
a8d6a7ed2,1,1
a7db1660e,1,1
a4021855c,1,1
aa0b6b90c,1,1
acdac10da,1,1
a35c88213,1,1
a13cfba3d,1,1
a8fe56a9b,1,1
ae07365b9,1,1
a9395b724,1,1
a6868d922,1,1
ad12d09b4,1,1
aca7359f9,1,1
a878e4523,1,1
a5920b3c9,1,1
a9d0648f2,1,1
af19a210f,1,1
a0595aac4,1,1
aee24657f,1,1
a8fb2029e,1,1
af8797bf5,1,1
a500c831d,1,1
a080ba14b,1,1
a1e1d319b,1,1
ae1f6fc2e,1,1
aab9b9064,1,1
a2a7c9d6b,1,1
ade739053,1,1
aaa42ce6a,1,1
afaf406a4,1,1
abe18a2c3,1,1
a6bb425d3,1,1
a0a436248,1,1
adb04f712,1,1
a86074578,1,1
a6c645712,1,1
a8ce22114,1,1
a6f5ebcd6,1,1
a9da98432,1,1
a9c0f35f1,1,1
a48548b6d,1,1
a15dc1f5e,1,1
a4abf76e8,1,1
abed3ac4d,1,1
a11816900,1,1
aef434fc3,1,1
acad5019f,1,1
a291b9b7b,1,1
a15abbc43,1,1
a40c07d0d,1,1
a0fce049d,1,1
a16115abd,1,1
a105058a3,1,1
a47913264,1,1
a0f586a36,1,1
a80139ea7,1,1
ad337f08c,1,1
acf1d0de6,1,1
ac61da8f0,1,1
a91b0c520,1,1
addfd1f5e,1,1
ad0bfad5f,1,1
ae309b31c,1,1
a66775eaf,1,1
a43e91690,1,1
ab1fd3b68,1,1
a491440c1,1,1
ad2624757,1,1
a97387149,1,1
ad9e3ffde,1,1
a942bc554,1,1
a4bab1e13,1,1
ab90bf3bb,1,1
ab8a30e9e,1,1
a34463f35,1,1
aa99c9d18,1,1
ac6b91699,1,1
ad3397ced,1,1
af92645f2,1,1
aa9cdbca8,1,1
ac22bc93b,1,1
a049b0bc0,1,1
a22986833,1,1
aee0eee25,1,1
a83402261,1,1
a74482b6a,1,1
aa6b435ce,1,1
af4dccaad,1,1
a6eb62976,1,1
ad2bb43ec,1,1
a064230e2,1,1
ad74f3543,1,1
a0c12b3eb,1,1
a0583b52e,1,1
a2c6c0202,1,1
a3a54765a,1,1
adda627cf,1,1
a6bdac10a,1,1
afc913e3d,1,1
a9e4a07d4,1,1
ac67a05c1,1,1
ae97a8992,1,1
af7ff33b5,1,1
ab61af200,1,1
a67be8613,1,1
abe61d869,1,1
acf462801,1,1
a33339b4f,1,1
a1938fc2d,1,1
a87e8011e,1,1
a06058123,1,1
a3ef8573f,1,1
a62f3a73f,1,1
a1bf8fb96,1,1
acc4ac04b,1,1
ae630e6d1,1,1
a1eed7bf7,1,1
aa5173ac1,1,1
a31f7df15,1,1
a97460145,1,1
af6aa9832,1,1
a0c068e85,1,1
ab4ee2b4a,1,1
a6e9a6378,1,1
a9e3580fe,1,1
afd9e9410,1,1
aee6038c0,1,1
a9e92c794,1,1
a006c93cb,1,1
a8c479f1b,1,1
abea7b9a3,1,1
af0a430e2,1,1
a1f98f894,1,1
a4ce31fcd,1,1
a608fd029,1,1
afde22597,1,1
a8fd66a3a,1,1
a4aee789c,1,1
aafa3f2df,1,1
a3d0f0bcd,1,1
a7233ac0f,1,1
a90934048,1,1
aed7e8933,1,1
a10e678d6,1,1
a6d550cef,1,1
a209202fd,1,1
a90530aa7,1,1
a71614a45,1,1
a107d5baa,1,1
a0b4f1bc4,1,1
a25875ab7,1,1
a0d15f307,1,1
a36c75b29,1,1
a200f5466,1,1
a8fcdf1c2,1,1
ad30a049e,1,1
ac19f36a5,1,1
a387f4c6b,1,1
ae8733fd3,1,1
a80f3ec20,1,1
a7b1cb756,1,1
ad3104cdb,1,1
ae4e45aa2,1,1
a65c6f825,1,1
a13c2699a,1,1
adb71bfa0,1,1
ae6114c79,1,1
a2ffa891f,1,1
a742dc35e,1,1
a40702f74,1,1
a1afe49b3,1,1
a4d632278,1,1
a8c69da24,1,1
af0be2c17,1,1
ae730b765,1,1
a6fcb6d22,1,1
abf231ca0,1,1
ae354aa6e,1,1
a9ff79f40,1,1
a2f1e7be7,1,1
a23ada469,1,1
aac020218,1,1
aa7078fe6,1,1
a14f97cc6,1,1
a294935f0,1,1
a19003d2e,1,1
a2a159b10,1,1
a88ed3655,1,1
ae2924827,1,1
a677dd778,1,1
ae51c29e0,1,1
a9266599e,1,1
a2dcfcbfa,1,1
a090aac2e,1,1
a66ec20c6,1,1
a6330a26b,1,1
a821294f0,1,1
a0295df63,1,1
af3f15929,1,1
a2dd4c500,1,1
ac8c976f9,1,1
a9a3d9ff0,1,1
a69fce445,1,1
a54b55fc4,1,1
ac05da7b0,1,1
af74a7c15,1,1
ada5f02d7,1,1
a487a45c8,1,1
a20fa42e3,1,1
ac1080c39,1,1
a88faae9b,1,1
a93914aa2,1,1
a53b2f49f,1,1
a1975913f,1,1
ab70d65d8,1,1
a2f2e5a0b,1,1
a2c313bc5,1,1
ad2b852b0,1,1
af3550859,1,1
a3373b0b9,1,1
ae17cc6f7,1,1
a7a6a50db,1,1
a2d5f61d0,1,1
a3ca99b68,1,1
ae1b05d09,1,1
a80cb837e,1,1
a945cbd15,1,1
ad13d4321,1,1
adde693ab,1,1
abff578bd,1,1
a8b06a2d4,1,1
ae07d85c8,1,1
ae2a337b8,1,1
a99d4dce4,1,1
a69a3a6db,1,1
a62c482b4,1,1
a1ff7ba5a,1,1
a641f5b3d,1,1
a3da33af2,1,1
a7e871c56,1,1
aee1f14e1,1,1
aed43475f,1,1
ad5bd0f64,1,1
a35a9c205,1,1
a58699fe4,1,1
a6451fe1c,1,1
a1d09d808,1,1
a605f5714,1,1
a6b2a5a2b,1,1
ad385a5c3,1,1
a9a1434fc,1,1
aa6d7642a,1,1
a76315601,1,1
a9efa7a85,1,1
a31e9f2ff,1,1
a00924ce8,1,1
acaf34313,1,1
aad35d207,1,1
a87ef65fe,1,1
ab624277e,1,1
af9198a61,1,1
a84f7a357,1,1
a351e1412,1,1
a923d8b11,1,1
a22ab0fa4,1,1
ae2873ac1,1,1
abf1dda4a,1,1
ae492c27f,1,1
a10d7ae4d,1,1
a440e59f3,1,1
a36b94fa4,1,1
aa0b80b37,1,1
a819a59de,1,1
a6c4a232f,1,1
aafe18ff7,1,1
a413389c3,1,1
a84719227,1,1
a95bdd299,1,1
a59f6c53f,1,1
aba98312d,1,1
ad825525a,1,1
a2200ab1b,1,1
a61664677,1,1
aecca55d7,1,1
ac98ef7ac,1,1
a2ebb91fe,1,1
a38a5cbf6,1,1
a3aa68a32,1,1
a89260a4d,1,1
af0364533,1,1
a6b40af36,1,1
a946b4499,1,1
a5b8d9d26,1,1
aab1e962f,1,1
aa068a70d,1,1
aac461268,1,1
a29102927,1,1
a1a9995bd,1,1
ab45fef92,1,1
a585c7b25,1,1
a19b00c46,1,1
a30b8cc16,1,1
a546bb241,1,1
a9a9cd47f,1,1
aa54b8431,1,1
ad69f8124,1,1
a5e3b2520,1,1
aeed1c967,1,1
a35e698fd,1,1
ac501754c,1,1
ad201e1e4,1,1
ad05415b7,1,1
ae6936196,1,1
a0b63ab48,1,1
a7f9cbcec,1,1
ab204d6a5,1,1
a26296e31,1,1
a0a7d6a31,1,1
ae04592b8,1,1
a08798579,1,1
a22f5db26,1,1
adf733c25,1,1
ab62bea45,1,1
abcc6ba6e,1,1
a1e68b5c3,1,1
ac6f6f3e9,1,1
a90b2e9b5,1,1
afee1fd4f,1,1
a924f9377,1,1
a92000229,1,1
ab1598cfa,1,1
aab17dda1,1,1
ac7515b66,1,1
a0e7f853e,1,1
a2889230a,1,1
a14e82b11,1,1
a70617901,1,1
ae0192cb2,1,1
a132abe15,1,1
a1a0d8e5e,1,1
ac49ce7e0,1,1
a9f744694,1,1
a7a28b9a9,1,1
abf5fffd3,1,1
a15d68a8e,1,1
a9d794652,1,1
a150a27c0,1,1
ae657310c,1,1
a4b996631,1,1
a428d4fc8,1,1
a751cc9aa,1,1
a32e04a78,1,1
ad1f89651,1,1
a8ca39658,1,1
ade1cb744,1,1
affa25e70,1,1
a5bd6af72,1,1
a206055d5,1,1
a6b014d0f,1,1
ab590cb51,1,1
ad2d6f2ef,1,1
a16f353ac,1,1
a5c200a1a,1,1
a1a714aa3,1,1
acce5177e,1,1
afbf368bd,1,1
ae401cfba,1,1
a672a8c1a,1,1
a28e287c8,1,1
acad84f48,1,1
ad680c33d,1,1
a6859c73c,1,1
a9ad6e547,1,1
a26337e50,1,1
a4f8f767b,1,1
a099dfa41,1,1
aa4826ae3,1,1
a7ffa9fb8,1,1
a977932a5,1,1
a789a0f47,1,1
aa435368c,1,1
a0c5bcddf,1,1
ac9bb96a3,1,1
a4e1e6af3,1,1
a59c8447d,1,1
a751b0efd,1,1
a41d60bbb,1,1
affb82fc8,1,1
a0e794ea5,1,1
a64c713d1,1,1
af0eb08ec,1,1
a67bae360,1,1
a653b1d02,1,1
a7ffe5202,1,1
a7c404325,1,1
ad6f63dfe,1,1
a59860d24,1,1
adafe1454,1,1
a9d636b2c,1,1
a6aa2adaf,1,1
a336041bb,1,1
a8de7f3d0,1,1
aaef48f50,1,1
a1e6d8629,1,1
a83338a22,1,1
aeda80d8c,1,1
af4436d55,1,1
aa4e7ad16,1,1
af271719b,1,1
aa01b05b8,1,1
a49b3c2ae,1,1
abdc4fe16,1,1
a4bd800db,1,1
a19770987,1,1
afcf4388f,1,1
a1175284b,1,1
adf7ccbee,1,1
a74704ad7,1,1
a45c6140e,1,1
aa4e5f53e,1,1
a6e253e74,1,1
a9aaeddca,1,1
a76f828c9,1,1
aac34382a,1,1
a58a9e758,1,1
a48838011,1,1
a6836fb9f,1,1
a9abbc314,1,1
a688ae0d1,1,1
a334f4fda,1,1
ad9897b57,1,1
a2b345f97,1,1
a7f4c4591,1,1
a237b5da9,1,1
a035bd033,1,1
ab837b926,1,1
aeacc65ae,1,1
ad87663a0,1,1
a72fc3ddc,1,1
af2933bed,1,1
a126495b4,1,1
ae4fde14c,1,1
ad30bcc45,1,1
a437eadb1,1,1
a23b15df3,1,1
a25337dbe,1,1
aa5e6c906,1,1
a670ea81d,1,1
a7ed88c51,1,1
a1df16944,1,1
aef1d4771,1,1
aaedcd0b3,1,1
af793027f,1,1
af7fad5d8,1,1
ad3cbd5cf,1,1
a4a67f420,1,1
a86774be2,1,1
aefc9d808,1,1
ac9cabb71,1,1
a9b18c07f,1,1
a71dee901,1,1
a54a6f4d8,1,1
af8d1bb8b,1,1
a92cd5e4b,1,1
abd70fb38,1,1
a04f1f6a8,1,1
a8902e5dd,1,1
a444203f5,1,1
a397b4d99,1,1
a63271274,1,1
aa1783269,1,1
aaf8d1447,1,1
aa99797b9,1,1
a19cd965d,1,1
a1d4134c7,1,1
a1d7d69a9,1,1
a7b1a984a,1,1
a59cb7bab,1,1
af2a03f8c,1,1
a2e6d51c9,1,1
a2c7cfab9,1,1
a52ede072,1,1
a8bf4edc2,1,1
a4a631410,1,1
a3d683693,1,1
a4112f543,1,1
a889b1434,1,1
a806807b7,1,1
a4fd27c99,1,1
a3827fada,1,1
a08e538df,1,1
aa39f1658,1,1
a601bf4dc,1,1
acdd460c3,1,1
abce6f9d3,1,1
a3704d539,1,1
a58b6183e,1,1
ace3e5b85,1,1
ad8d6df8a,1,1
a59256c1c,1,1
a3bd79820,1,1
ac1d06260,1,1
a294f9700,1,1
a413209fb,1,1
afd6a9615,1,1
ac9521073,1,1
aa5d8ec48,1,1
a94bc58ca,1,1
a3091400f,1,1
ac0c69022,1,1
ad817d676,1,1
add15d7ac,1,1
a713f4f87,1,1
afed7afff,1,1
a2ffdcc65,1,1
a738c9233,1,1
a4a411b8e,1,1
a601df19a,1,1
aff8fe8ac,1,1
ab0c10629,1,1
ae5275a8d,1,1
a6a1ecc7c,1,1
a73162d18,1,1
a6b5ede4e,1,1
a098c25a0,1,1
a22a0e76c,1,1
ad0d4c6c8,1,1
aa55a5c6a,1,1
aa3a25c79,1,1
a5c8504e5,1,1
a3076789f,1,1
af16b846e,1,1
aa302c9f3,1,1
a1ee6086e,1,1
a347385cf,1,1
aa461908b,1,1
a176d6162,1,1
a22377748,1,1
ab046d4b3,1,1
a59319cab,1,1
ada141bf5,1,1
a64b86efb,1,1
ae47c219b,1,1
ad8d1b38b,1,1
a489b6e3a,1,1
a80bdae1d,1,1
ae9ff5183,1,1
a008b68ce,1,1
a159b77d0,1,1
a8f179593,1,1
a7848d38e,1,1
a12cd7a06,1,1
aae7623b3,1,1
af89358d4,1,1
a149d729f,1,1
a2faacdc6,1,1
a38bca505,1,1
a5dd93cfa,1,1
a65b33aea,1,1
abab43be4,1,1
abc028f6d,1,1
ad3bf4aa5,1,1
a6e2c5f08,1,1
ab17a7dfc,1,1
a992e9867,1,1
a212c578f,1,1
a6d9fbf6e,1,1
a473926b0,1,1
aeb803cf2,1,1
a33d9091c,1,1
a56a8e978,1,1
a06a4d513,1,1
a12e38174,1,1
a2b9ecedd,1,1
a7ba323c2,1,1
a482d0950,1,1
a33aad62e,1,1
af99362dc,1,1
a94f61b5c,1,1
a175b9fe6,1,1
a7e75f885,1,1
a34e2876b,1,1
aa3ea1457,1,1
ad505a1f9,1,1
a80d27406,1,1
ac41e2cf8,1,1
a5d51aaf2,1,1
a95d241af,1,1
af177ca60,1,1
a2e8c983f,1,1
acd0ab883,1,1
aaa1250ff,1,1
ae91ffde0,1,1
a85d0a929,1,1
a0d274d8f,1,1
a037cb0dd,1,1
afd48777f,1,1
a37faa7a8,1,1
a929a7b6b,1,1
a646506b0,1,1
a5d9e4b6c,1,1
a0a5888f1,1,1
a4f074af1,1,1
ac6ad4d66,1,1
a370979a9,1,1
a1a0a36e3,1,1
