code,type,serial
a8d9202a7,1,13
ad88dd724,1,13
ac782a383,1,13
a25726aeb,1,13
a0d794c56,1,13
a20d0e49e,1,13
a0db9700a,1,13
a545b8771,1,13
ad0240b5c,1,13
a63f12803,1,13
a1af1f9d7,1,13
a14dc3af5,1,13
af502ee6c,1,13
a9865bb92,1,13
a2c3be879,1,13
aa634b1a3,1,13
a0c5dae35,1,13
a5846bb75,1,13
abaffc5eb,1,13
a1e047f53,1,13
a1dd7f4f1,1,13
a3c9f59a2,1,13
a29983949,1,13
aeb756388,1,13
ab36358f2,1,13
a701fbd06,1,13
a22eb5175,1,13
ae7a16d0e,1,13
ab5370e50,1,13
a7877a176,1,13
a4e43f991,1,13
a598cde14,1,13
a738ad472,1,13
a0d7a4c1d,1,13
aafba1df6,1,13
a737018d2,1,13
a2a59f434,1,13
aed3d992d,1,13
a17983579,1,13
a57eb281f,1,13
ad9a8d285,1,13
a72b8026c,1,13
a3318d9ff,1,13
a302df3ca,1,13
a5a760f92,1,13
ad73e62cd,1,13
ac332eb35,1,13
a0bcba52b,1,13
a8ac9188e,1,13
adb51065c,1,13
a9eeff34d,1,13
aeedd0438,1,13
a0b46c468,1,13
a5d1ee11f,1,13
adc0a11ea,1,13
a3b895cf9,1,13
a6f9f808c,1,13
af1812f7e,1,13
a68f03bda,1,13
ad64b14af,1,13
a8f7417e9,1,13
ac98f7afd,1,13
acb9fc684,1,13
a58dd2b45,1,13
a7f4b1235,1,13
a10ba0c85,1,13
a50feec53,1,13
afb6bf9c7,1,13
a9acc74d8,1,13
a5db44fdd,1,13
a9f442ed0,1,13
a78a876c2,1,13
a7c77e424,1,13
a2e24df73,1,13
a2da497c1,1,13
a91d7c4f8,1,13
a5ab0d87c,1,13
acc16c573,1,13
aca182664,1,13
a23bcd353,1,13
aa21ced16,1,13
ab899ece9,1,13
a96bbd189,1,13
a4262c337,1,13
afe1ba783,1,13
a1283336a,1,13
ab31e2f14,1,13
a2a57e678,1,13
a3665f6c7,1,13
a2b32f99d,1,13
af8cceda8,1,13
a96a040b8,1,13
a17bf033c,1,13
a13568980,1,13
a9dc3c1f6,1,13
ad535f5da,1,13
a0f46c74b,1,13
af79d23d3,1,13
a423e9b89,1,13
ad94d0d1f,1,13
ada94a32c,1,13
a56502f60,1,13
a996c073a,1,13
ae43d1772,1,13
a607950ff,1,13
ae56143e3,1,13
a65e05c86,1,13
a3df5f2bf,1,13
a9837b115,1,13
a6f47f958,1,13
a0f037cab,1,13
a238c316b,1,13
a0e4eca31,1,13
ae1b96906,1,13
afc8c7c97,1,13
ac996358d,1,13
a4cb757fb,1,13
a6426826c,1,13
a3c81731a,1,13
af298ad90,1,13
aa3df13aa,1,13
a8ffbc648,1,13
aa127c2b5,1,13
ad209d583,1,13
ae2c1e148,1,13
ae7008f77,1,13
a03a02ab0,1,13
a8157f9ec,1,13
a050aaa71,1,13
a038eabb5,1,13
adf37288a,1,13
a588be353,1,13
aea71cc4b,1,13
a4a60b8d3,1,13
ab7b54aee,1,13
a42b859b1,1,13
a09207113,1,13
a742655a7,1,13
ad1080b63,1,13
af927ec62,1,13
a73873bcd,1,13
a9934878c,1,13
a0a7f5fd8,1,13
a5a6a1c10,1,13
a0758f0a0,1,13
a2a1c52a6,1,13
ac80db5f4,1,13
ae3f9c9fb,1,13
a35cd45a8,1,13
ab43ebe4e,1,13
a2c2638e7,1,13
ab57654b8,1,13
a01009434,1,13
a58441d3f,1,13
abf2f0758,1,13
af8117061,1,13
a3803a2ca,1,13
adff649c2,1,13
a0f51f8c9,1,13
aaa77146e,1,13
a807d4900,1,13
aea3b0593,1,13
a588097bb,1,13
a3b695a1c,1,13
ac4dc79c1,1,13
a423a5626,1,13
a41f94a32,1,13
a5ec0bde3,1,13
a45217d67,1,13
aeb21c994,1,13
a46fc8894,1,13
a9563e163,1,13
a2689d480,1,13
a9727a9cb,1,13
ab470fb60,1,13
a08133780,1,13
a3eb23732,1,13
acd5cded2,1,13
af0657962,1,13
a6553e09f,1,13
a27c75ef1,1,13
a5d11ca40,1,13
a703ebda8,1,13
a9cbb5b2c,1,13
ad64b83d2,1,13
a639f1734,1,13
a0de7057f,1,13
aaf66800f,1,13
a0d3eecaf,1,13
a59fc81b0,1,13
ab2c8ac58,1,13
a43ac9576,1,13
a26b0adca,1,13
a2994af85,1,13
ae282571a,1,13
a6656c0da,1,13
a31a81f6f,1,13
a6016e6f7,1,13
abdf4cac3,1,13
a756d155b,1,13
a2c96010e,1,13
a5515fef5,1,13
a25bf3ec2,1,13
a82ac3618,1,13
a2ea1de57,1,13
ac922576f,1,13
a37a8c93f,1,13
abfc7094d,1,13
a0e4fd907,1,13
a61a7908e,1,13
a6866e73b,1,13
a08b455ca,1,13
a243a660b,1,13
adaf1bd32,1,13
a373483bc,1,13
a9ad559fd,1,13
ab68e5842,1,13
a62a811f4,1,13
a23826d46,1,13
aa71259a7,1,13
a78813315,1,13
a3d7756d2,1,13
af2f8ab92,1,13
aa9405679,1,13
a67e1cb92,1,13
a6b0767ff,1,13
a112fc6b8,1,13
adfb56950,1,13
a6be365cd,1,13
a9bab9e48,1,13
ad62e8f68,1,13
aab7c03c4,1,13
a8d409154,1,13
a06812ead,1,13
a004ecd65,1,13
a207564c1,1,13
a16c4ed3a,1,13
a939d857f,1,13
a2c78400c,1,13
ace8ad9f5,1,13
a40276f25,1,13
a8300e5c3,1,13
ae3098db0,1,13
a7f84c911,1,13
aa7961daa,1,13
a2bc6ef9b,1,13
a339282b0,1,13
a06c05bef,1,13
a9a85ae8a,1,13
a4777e5f5,1,13
a62ba951b,1,13
a01bd06fd,1,13
ace1c699a,1,13
ac2460933,1,13
ae36318ef,1,13
a1bbbb337,1,13
a3b64148b,1,13
ab3840ff1,1,13
ac26f8b8c,1,13
aa96aced8,1,13
a42745e19,1,13
a5fa996be,1,13
a1b08a876,1,13
a03641576,1,13
a6706d9c1,1,13
a04a8b70d,1,13
a199cb0c6,1,13
a89487682,1,13
a59789c80,1,13
a4ffb767d,1,13
a559dd1f6,1,13
ad64eef1a,1,13
a072e97fc,1,13
a7deece6c,1,13
a38a45534,1,13
a08270b20,1,13
ace4ef2b1,1,13
a5cdbd9bf,1,13
a017c4d08,1,13
a224b37fc,1,13
a329efba5,1,13
a22034538,1,13
a0328c12a,1,13
a72d44d2d,1,13
a2c6ff000,1,13
a2f5eb6eb,1,13
adf8f8992,1,13
ac73c692c,1,13
aedd72ffb,1,13
ade106211,1,13
a7325bb3b,1,13
a9e6d5ae7,1,13
a719708be,1,13
a4bc32347,1,13
ad5039206,1,13
a2b3b176a,1,13
a35dfdd9d,1,13
a53594327,1,13
a7f9b33f1,1,13
a2e972c4c,1,13
aeaab92fd,1,13
ac4680e4f,1,13
aeb633533,1,13
af11c02c7,1,13
a956b8030,1,13
a47a9e041,1,13
a56d19566,1,13
a4c5c37f1,1,13
a70290bb1,1,13
a377b1313,1,13
aa2904c68,1,13
a3c0f51d5,1,13
a0fa28ee5,1,13
a86bedc91,1,13
a8472cdce,1,13
a1ea400d5,1,13
addeac417,1,13
ad3155a47,1,13
a3d6e7b7f,1,13
acd629280,1,13
a5cb12961,1,13
a5c7c0aa5,1,13
ae2a09998,1,13
a7bfabc63,1,13
a05cdf615,1,13
abaed00db,1,13
a79f3a7f5,1,13
a49d98279,1,13
af3e31ae0,1,13
aaeb9db87,1,13
a6fd24828,1,13
a2b88ce44,1,13
a616c2a8d,1,13
a820ff586,1,13
aac12ce6d,1,13
a0defd444,1,13
ad941b631,1,13
ab983af73,1,13
ae91907a1,1,13
a43f2fae6,1,13
a14794c6c,1,13
a8916e915,1,13
a3f046c71,1,13
a997660a9,1,13
afd9fb4a0,1,13
a7c458aab,1,13
a90df9374,1,13
a5e120fc4,1,13
aaa315c72,1,13
a6fec1f60,1,13
a113b5911,1,13
ace7b42dc,1,13
a748e3909,1,13
afbeb31de,1,13
ad67bf146,1,13
aa7a1ed92,1,13
a3536d8c9,1,13
aabb3f447,1,13
a49aa64d7,1,13
afac4a5f5,1,13
a6f5cd384,1,13
a2bc3b275,1,13
adfd5e54c,1,13
aac2f1bcb,1,13
a39545dcd,1,13
af465a348,1,13
adf6e6921,1,13
aafe07289,1,13
aca9ce029,1,13
a11bdcb93,1,13
a9b247a9c,1,13
ae83009eb,1,13
a408992e3,1,13
ae0f6fa05,1,13
a5231d8e7,1,13
ac10607c2,1,13
ab8b828b7,1,13
a149d7f92,1,13
acb59ebe0,1,13
aa533b091,1,13
a40aeee6d,1,13
a6fc38527,1,13
a1caac2e0,1,13
ac3ea2eb3,1,13
af0263c41,1,13
a9429b3bc,1,13
a5c9ea86b,1,13
a1e496afa,1,13
aec6f9b4b,1,13
a226794e9,1,13
af6277c2b,1,13
afee88ee5,1,13
a12ba43f5,1,13
ac29051df,1,13
a350b1e43,1,13
a3b41d526,1,13
a35848ffb,1,13
ad1dbfab0,1,13
a9968fd03,1,13
a1424f381,1,13
a1aaa0858,1,13
a7a2dde85,1,13
a52db67df,1,13
a21d201c0,1,13
a863355e0,1,13
abb63fd94,1,13
accdd74dc,1,13
a180a55b1,1,13
aa16f468a,1,13
a6e013174,1,13
ae5079946,1,13
a1a6c703e,1,13
abdcb63fa,1,13
a992effa3,1,13
abc7b1432,1,13
ad351ee6c,1,13
a77d50363,1,13
aed91e8c4,1,13
a50360511,1,13
a1b3b40c5,1,13
ad28b00af,1,13
addade392,1,13
aa0927de7,1,13
a8a1f002d,1,13
aebdd6373,1,13
afdb4deed,1,13
af06de66b,1,13
a5213629e,1,13
aeaf126ba,1,13
ad982dedd,1,13
afbb420dc,1,13
a00f119f5,1,13
afaad88db,1,13
ad3f1832f,1,13
a987df306,1,13
aafc82832,1,13
a4de715af,1,13
a47630592,1,13
ad6102ced,1,13
a11393c0e,1,13
afec63aa8,1,13
acc5b4ba5,1,13
a34ff148e,1,13
a6b50e453,1,13
ad8fa027a,1,13
a6dd8012b,1,13
aaf3f338e,1,13
af5be22e3,1,13
a0445626f,1,13
a7dea2d56,1,13
a940be85f,1,13
afdcc2422,1,13
a9b874c08,1,13
aaa0b3a7a,1,13
ac2a27a7b,1,13
a74231fbf,1,13
a813712a3,1,13
aa2c23aae,1,13
a51d06cde,1,13
a5e3830c9,1,13
a4f8af247,1,13
aca24a34e,1,13
a149ff837,1,13
adcec4dbb,1,13
afe814661,1,13
a2615f8ef,1,13
af7682ed0,1,13
ad765f9c2,1,13
a581c3be6,1,13
a0d3f1e9a,1,13
a9a169734,1,13
adbd2c4bc,1,13
a120a39a7,1,13
a30a72604,1,13
a8ef312ed,1,13
a45c5e28f,1,13
abe314b36,1,13
ab1053543,1,13
ac2d0ab97,1,13
a767b3495,1,13
a18ee4749,1,13
af4afa657,1,13
a32b84157,1,13
a14bceede,1,13
a424aeb1d,1,13
af497bf81,1,13
a08ef2ab0,1,13
a8578eb2e,1,13
aa7fac366,1,13
a08ffb0ad,1,13
acfee76d1,1,13
a03c8a247,1,13
a09c5713c,1,13
a079300e6,1,13
a4a44f98b,1,13
ab668c33a,1,13
a8735be4b,1,13
a29294169,1,13
a94d9b8a9,1,13
a07546212,1,13
a1e789d09,1,13
acea39c9a,1,13
a4abe62fa,1,13
a5e7220e7,1,13
a6f567a18,1,13
a6a342c7d,1,13
a60e671ad,1,13
a51ba6760,1,13
a34065db5,1,13
a522673cb,1,13
a10f446bd,1,13
aee5ac16d,1,13
a86ba1f90,1,13
a6edcb51a,1,13
a477424dd,1,13
ab5bb3c81,1,13
a0e75c1cf,1,13
a3177d1ca,1,13
a14d686e9,1,13
ade7ac2e8,1,13
a72fac22d,1,13
a2dd436c0,1,13
a0f2c86d7,1,13
a61b3a82d,1,13
a33a1672b,1,13
a5fdd32f9,1,13
a79934a63,1,13
a056a4a84,1,13
a4754d271,1,13
aac478570,1,13
a644ebbea,1,13
a46e57d2e,1,13
ab46b5906,1,13
a88e11619,1,13
ada41f7d0,1,13
a190e1120,1,13
ab1db504d,1,13
a2f85b3c9,1,13
a1ad4856f,1,13
a99292f9d,1,13
ae84c5fc9,1,13
a198e8864,1,13
a0bad9d71,1,13
aa6f72773,1,13
a4b6bce8a,1,13
a19420fb2,1,13
aa942593c,1,13
a51ba6c82,1,13
acc981232,1,13
added4d81,1,13
a2661783e,1,13
aa41b6327,1,13
a8436dbd1,1,13
a41ef1c18,1,13
a43284fb7,1,13
a229a1de6,1,13
aa1b3d501,1,13
ae6167d5e,1,13
ab6211924,1,13
a497d512e,1,13
a03979316,1,13
a313037a2,1,13
ac688a74e,1,13
a189d3d19,1,13
af18d98f6,1,13
a4e085cc9,1,13
a7ab21c37,1,13
a214e845c,1,13
a9471001f,1,13
a85e734f0,1,13
a52700414,1,13
ad7f9a024,1,13
aaa8264b6,1,13
a313b2ac2,1,13
aece5437a,1,13
a10579f88,1,13
afbd332f8,1,13
ac82b86dc,1,13
a1af7d318,1,13
afbcd04aa,1,13
a2188c50f,1,13
a5e0de0f4,1,13
a19d3c24d,1,13
a5d697f3a,1,13
acfee1210,1,13
a363cb8b6,1,13
a956865a1,1,13
ad1df03fe,1,13
a21b16012,1,13
a9bd4dad5,1,13
a187d2fee,1,13
a2c42b262,1,13
aee877d83,1,13
a3476d0ca,1,13
ac3803c7b,1,13
aaa634600,1,13
ab6acbfb6,1,13
a21184712,1,13
a76beee37,1,13
a8a0306d5,1,13
ad384c89d,1,13
a61696aa4,1,13
a991645ae,1,13
a7b95adf1,1,13
a36a84659,1,13
aaeeb1bcd,1,13
a1b2e0382,1,13
ac036afa0,1,13
aa960fcfe,1,13
a50833d7f,1,13
a9a639f1f,1,13
a71f8065a,1,13
ae5e91816,1,13
ab8382bf9,1,13
a19fa28b0,1,13
a0c85e3a4,1,13
a9ef61a7a,1,13
af978787e,1,13
a329ad469,1,13
a5532a2f1,1,13
ac7fcaf4a,1,13
a330b63df,1,13
ae1bca6e6,1,13
a9e9a8b19,1,13
a26fba6f8,1,13
ac8d55e05,1,13
a52cecb0a,1,13
a6f206773,1,13
a1f16f8b8,1,13
a76c37902,1,13
af464e6d2,1,13
a6be9f437,1,13
a771875c4,1,13
a306a12f6,1,13
a5ff71438,1,13
a5e349b7a,1,13
ae6e1fa1e,1,13
aaff786d0,1,13
a4031c84d,1,13
a1a8b95eb,1,13
aaefaf169,1,13
af5bc8a92,1,13
aaf1de81b,1,13
a7dc8e8a3,1,13
a531c5df3,1,13
a88345823,1,13
add2d93aa,1,13
aeafbaf94,1,13
ab389ba44,1,13
a9de6aaff,1,13
af5bc2f17,1,13
a014e7e84,1,13
ada22fc2c,1,13
a664a6750,1,13
a9f0a7032,1,13
ad345ce45,1,13
adffdf005,1,13
ac1e8021b,1,13
a6f37c258,1,13
a10451ccd,1,13
a6298ca83,1,13
a84b383d2,1,13
aed91fd4f,1,13
a3cb1207a,1,13
ae03a20da,1,13
ab9028605,1,13
a01d03703,1,13
a750fbc0b,1,13
a6c7f0943,1,13
a0966ff82,1,13
a7826535e,1,13
ae7509a28,1,13
a251a492a,1,13
ab36e2c2e,1,13
acf85ef0c,1,13
a650d3213,1,13
ad5894b78,1,13
af8194cb0,1,13
a3b6eb16d,1,13
a6ace29ff,1,13
aba6b6fb2,1,13
a98b4132a,1,13
ac4888198,1,13
af7c99f7e,1,13
a024a6e93,1,13
a7dcb34dd,1,13
abf116de0,1,13
a000b4d53,1,13
a0a4b80f0,1,13
a9714c8cd,1,13
ab8faf39f,1,13
a8462235a,1,13
af48f2c05,1,13
ae32ea5e9,1,13
a3c438e10,1,13
a8b14be88,1,13
aff5d3277,1,13
af4d7637d,1,13
afae702ad,1,13
a919cffa1,1,13
a6fe86d21,1,13
a9ca7b263,1,13
af1455ecb,1,13
ab94c6759,1,13
a63d75f2c,1,13
a7b80e745,1,13
a37fce533,1,13
a4ae4a49f,1,13
a58470d95,1,13
a2f857d5f,1,13
af2c0939f,1,13
aea16a58b,1,13
a8572c8d6,1,13
a2e8b6346,1,13
a791af826,1,13
aa68f6de7,1,13
a58a67fe0,1,13
a55f79f6a,1,13
abdab057d,1,13
a351ddc40,1,13
a25a1684f,1,13
ad5c4b760,1,13
a209ee8b4,1,13
a80e35534,1,13
a4b686a10,1,13
a8991acdd,1,13
af6065b4c,1,13
a2a1ec945,1,13
adb6eae5e,1,13
ae4bb4592,1,13
a46bc422b,1,13
a2b49f1bd,1,13
a4ea7ed96,1,13
a5af39bca,1,13
a26290476,1,13
a767fd90d,1,13
aefad39ae,1,13
aa39c68b1,1,13
a9a72c188,1,13
a62b8a676,1,13
af9348d06,1,13
a39b6fdbd,1,13
a34f0dc76,1,13
ae9aba39b,1,13
a0bd21386,1,13
a862b7774,1,13
a1f7b6dd8,1,13
abd577f81,1,13
afd6320cf,1,13
ae0b4adcd,1,13
a8d35a63d,1,13
a26124402,1,13
a1fb51bfc,1,13
af43f205f,1,13
a24bfa6ce,1,13
adb835e61,1,13
ad90eac19,1,13
aeee40b2c,1,13
ad36934b0,1,13
a0f1f4ceb,1,13
a08434616,1,13
a7644bd3a,1,13
a5c2664da,1,13
a946e94f5,1,13
a0d908048,1,13
a2a7298f9,1,13
a3abca9cd,1,13
a6c62eadf,1,13
ac70f1e77,1,13
acb05b758,1,13
a47c3daa7,1,13
a05648610,1,13
a4249b6eb,1,13
a700646fe,1,13
a1f33fefa,1,13
a3f9f2f4d,1,13
a148f409e,1,13
a0ba53510,1,13
a375c5161,1,13
ac2853814,1,13
a477bbd97,1,13
ad224f431,1,13
acdba3262,1,13
a67cf2195,1,13
af6bd8e97,1,13
a41586b4c,1,13
a8108cddb,1,13
af7598134,1,13
a03f90b29,1,13
a63157b0b,1,13
a198afb45,1,13
a7c7c338c,1,13
a31fc1d89,1,13
a590e2ee2,1,13
aacc9100e,1,13
a28c7fa9d,1,13
af8ad9189,1,13
a492453bc,1,13
aea132d50,1,13
a94fe608e,1,13
a38d7ab0e,1,13
ada4a5fe0,1,13
a568a79f2,1,13
a340a8929,1,13
acbb36c3f,1,13
ada5f5943,1,13
a7c35d8bf,1,13
a5c60672e,1,13
aac774c43,1,13
afd9f8e51,1,13
a1cce6d6b,1,13
a750b22c9,1,13
a3838d8d0,1,13
a317543f5,1,13
aa66ef7f4,1,13
aec18c077,1,13
ab9aba79d,1,13
ab455d69d,1,13
af12c6767,1,13
a079e7c44,1,13
ab41d24a4,1,13
a2d52db10,1,13
afedddb84,1,13
a039d9ddc,1,13
aeca91c5b,1,13
a624c73c4,1,13
a98cbc3c8,1,13
a9a0579cc,1,13
a6409fc62,1,13
af4aff564,1,13
a6b533c54,1,13
a1ff1244e,1,13
a88cf313c,1,13
a76e9c8f7,1,13
a8dfc0b33,1,13
a6d763c72,1,13
a8d505c9b,1,13
a6de681cf,1,13
a4af1e239,1,13
afa6bddbb,1,13
a6699213c,1,13
a5ec425c9,1,13
a982bd632,1,13
a3ccaf126,1,13
a2679576e,1,13
a0129f135,1,13
a23ad5836,1,13
af9a366fe,1,13
abc4dac0d,1,13
adddf7228,1,13
a04ce2428,1,13
a5238fe72,1,13
a5083e0ab,1,13
ac8740b71,1,13
ad8e484bf,1,13
a4709cf07,1,13
a90948c92,1,13
adccc8045,1,13
a1809fdd4,1,13
a896d2cfd,1,13
a3603d1ae,1,13
a9fb7b636,1,13
aec2533bb,1,13
a897dc426,1,13
a0b66a2ca,1,13
a33fce0b3,1,13
ab80698b3,1,13
a0d4c9f83,1,13
a6123ec42,1,13
a6b516b15,1,13
a646d9057,1,13
a46f16db6,1,13
a024e157b,1,13
a342960a7,1,13
a4202f0bb,1,13
a3a89d393,1,13
a83384918,1,13
a37b78d2e,1,13
ae6160c9f,1,13
a1b346d90,1,13
ac04ff332,1,13
a5007ea46,1,13
ace040450,1,13
a0942eeaa,1,13
a51fa8040,1,13
a2dc65e34,1,13
ae090a09d,1,13
a59a260cf,1,13
a5822354f,1,13
a8b1c6a7a,1,13
a6deaf3ac,1,13
af0d52467,1,13
ab6952ee9,1,13
ac32cf15c,1,13
a3ea90183,1,13
affb63741,1,13
a74754382,1,13
ad73acef2,1,13
a3f551100,1,13
a6e6ad2d3,1,13
a956af913,1,13
a85b8a9e0,1,13
ab75fd5de,1,13
ae823f7c7,1,13
abbbfac36,1,13
a1a1adecf,1,13
a163ac05a,1,13
a9c4c7840,1,13
a2b251075,1,13
a44870fae,1,13
a6150baca,1,13
a55f6cbd5,1,13
a575331bf,1,13
a17377ebd,1,13
aef520d34,1,13
a3d404c1a,1,13
a8f67338f,1,13
a4a0e8024,1,13
ae66a3d75,1,13
a214cbc58,1,13
a421714f5,1,13
a1191d30e,1,13
a536c29c3,1,13
a2d5e4df7,1,13
ac849e6b1,1,13
a7ec17084,1,13
ac6c873c3,1,13
aaca33339,1,13
a30b99d50,1,13
a72d4958e,1,13
a56843c2f,1,13
a3fa41f86,1,13
acf92df3f,1,13
a4af8da7f,1,13
a3ad4c14c,1,13
ada83eb64,1,13
a382cda88,1,13
affa1a392,1,13
aacb4fe99,1,13
ae765d994,1,13
ad74ce2aa,1,13
af1e13545,1,13
a9d7f5b7b,1,13
a0cfe3a11,1,13
a9e19d2c6,1,13
a0a0dcf23,1,13
a3174f4cb,1,13
a5565904e,1,13
acf7d6234,1,13
a058a04c0,1,13
a55f5de57,1,13
afd320e0f,1,13
a2397b451,1,13
a10e6a4c8,1,13
a19205613,1,13
ac3f30816,1,13
af60c97c6,1,13
a8fdf227e,1,13
afcfa8e7b,1,13
ad7d3083d,1,13
a77d6a88d,1,13
a67ea7377,1,13
a79c81c5c,1,13
a44efdcf7,1,13
a32ad50e2,1,13
a9f5bd4f3,1,13
ad9c1acbd,1,13
a1839288b,1,13
a7697cc43,1,13
a1b3f3262,1,13
a7575592e,1,13
afff0d676,1,13
a07d3544a,1,13
a0ff7eb6f,1,13
a714e54c3,1,13
a6bea9798,1,13
a1e534b18,1,13
aab7f91d4,1,13
a38d0ab98,1,13
aa34a0e10,1,13
a96bb1719,1,13
a227b6c41,1,13
a8b249d62,1,13
ab71cef60,1,13
a92ac4965,1,13
a34d03454,1,13
a58f0a5f5,1,13
ad8196283,1,13
a324ea2f7,1,13
ac8798222,1,13
a54331027,1,13
ac66ba4b9,1,13
a79418077,1,13
a9909cf30,1,13
a07c7e68f,1,13
a45fe4bc2,1,13
a971f735c,1,13
ae561c8c0,1,13
ae624e689,1,13
aaee72692,1,13
adff2216e,1,13
ac0cd4756,1,13
a16fa0933,1,13
ae20a2db3,1,13
a2525fb30,1,13
acb40589f,1,13
af49c9644,1,13
aeda594fe,1,13
a22398e3d,1,13
a57f80654,1,13
a58a40a53,1,13
a70b377f5,1,13
ac6277cfe,1,13
a3472a2c3,1,13
abf18d56e,1,13
aa80c7bf4,1,13
af2263e0d,1,13
ad05a04ed,1,13
a7490a9e4,1,13
ac457db0a,1,13
a627930ff,1,13
a6d16b351,1,13
a991aef98,1,13
abf99e6bf,1,13
a44973b42,1,13
a0ed71743,1,13
a65e4ced5,1,13
af1a761c1,1,13
aa26a9da3,1,13
abef784cb,1,13
a25658b06,1,13
a274348bd,1,13
ad058947b,1,13
a2f21b599,1,13
a9ee0ad01,1,13
a4e32d212,1,13
aa670214e,1,13
