code,type,serial
aa51cf58a,1,6
a12520143,1,6
a47924991,1,6
a10b029b1,1,6
afe77b1f5,1,6
a75ba170d,1,6
ac5455496,1,6
a86760d4c,1,6
a1e06094d,1,6
a605d72b2,1,6
aaff2babc,1,6
a75d54bb4,1,6
ab368df42,1,6
a8df3dd59,1,6
ac072da04,1,6
ada770c9f,1,6
a270ab691,1,6
a14a66ffc,1,6
aa1111e56,1,6
afa30daf0,1,6
a82f1ae80,1,6
acc99f2f9,1,6
af3064641,1,6
ae4f4deaf,1,6
ada0b240f,1,6
ad0198d80,1,6
ae0de0559,1,6
aaff6d20e,1,6
af279a428,1,6
ac984ce4b,1,6
acddbf803,1,6
a33b8a68b,1,6
a54dc0975,1,6
a61c823c3,1,6
a62ee9c03,1,6
a1f792e3c,1,6
afc0d404f,1,6
af8b0cb8e,1,6
a69a0eb74,1,6
a9166e145,1,6
a0bdd1e1b,1,6
a4fdb1fe8,1,6
ac119124b,1,6
af581294e,1,6
a8f98eca7,1,6
ae5bd6a57,1,6
a8d6b1e10,1,6
ac20d89f7,1,6
aa048efaf,1,6
a8f14d03e,1,6
abbf12ee9,1,6
a95bf27ec,1,6
ab5ac9195,1,6
acfd3eb0c,1,6
a3a7380f0,1,6
a7175d8bc,1,6
ae8e13d8c,1,6
a851b400e,1,6
a69ac75f3,1,6
ab0bd1c29,1,6
a5fbd7a2d,1,6
a8dff5d3a,1,6
a54b187a3,1,6
abb6a2932,1,6
a78654b51,1,6
ae6d95e2d,1,6
a7eb2d410,1,6
ac72eb77c,1,6
aa409ac74,1,6
a8860b92e,1,6
added5b05,1,6
a6471b362,1,6
a52fced32,1,6
aa844e886,1,6
a2024ba86,1,6
ab2d070af,1,6
a04acc129,1,6
ae30149da,1,6
aac977ab2,1,6
a9652d22b,1,6
a17d695c5,1,6
a718b2352,1,6
ae0885550,1,6
a59aa03ba,1,6
aafc8ad51,1,6
a83a41a47,1,6
a4118517c,1,6
ac6b80a63,1,6
a54a6072e,1,6
a7168e033,1,6
adc74fdc3,1,6
ad69409ec,1,6
a8d183e98,1,6
adc08f478,1,6
a8c29accc,1,6
a686d6c56,1,6
ae41e4832,1,6
ab06abf99,1,6
ad74c46ba,1,6
aef8da300,1,6
a7e0c140f,1,6
a3443ed86,1,6
a46370a96,1,6
a8c42a598,1,6
ab8ee423d,1,6
af5f66a26,1,6
a2eef0f98,1,6
aeacfa84e,1,6
a44837e31,1,6
a242aaf18,1,6
ace5e9365,1,6
a8c7218ca,1,6
a07cc8ce9,1,6
a478443e5,1,6
a7fcaf9c2,1,6
ad99e5449,1,6
accf5aa07,1,6
a59dc2899,1,6
aee28bda5,1,6
a0283b7a1,1,6
ab5e3150a,1,6
ac4063000,1,6
aa04020d6,1,6
af556947f,1,6
afe80e6f7,1,6
adba144d3,1,6
a2d9507d9,1,6
ab6f2333b,1,6
ae5f47a00,1,6
ae8757264,1,6
ae6de3f40,1,6
afcaefdb7,1,6
ac90b49e3,1,6
ad6404a26,1,6
a6d6488e0,1,6
a9f7daf81,1,6
a48f177d2,1,6
a43dfa398,1,6
af2f68c2d,1,6
acff93762,1,6
a37950159,1,6
af93c1ccc,1,6
a74946854,1,6
a55360adb,1,6
a9067c17f,1,6
ac87fda73,1,6
a3ae7649b,1,6
ad831e0a4,1,6
ab4ad6473,1,6
afafbcdf2,1,6
a53beae46,1,6
a305a4039,1,6
a98f03fd1,1,6
ac85e1c10,1,6
a9f6b567b,1,6
aa251a36c,1,6
a32a407e0,1,6
ac34ae5c4,1,6
af381326c,1,6
ab2a16497,1,6
a6d94cd66,1,6
abca15d61,1,6
a4eff1691,1,6
a35f95cb8,1,6
ab2d48ccb,1,6
aea8d4f89,1,6
a4942be79,1,6
a9a762705,1,6
a18734dc6,1,6
a52b11f34,1,6
a87114c16,1,6
a4615cbaf,1,6
a4ce593c9,1,6
a7116cf8d,1,6
a7a3efb83,1,6
a8ce1e40d,1,6
aaf9c5d44,1,6
a96e85a64,1,6
ae92bb2f0,1,6
a63afb26b,1,6
a4bc0903d,1,6
a6d5492dd,1,6
aa794bf81,1,6
aed843905,1,6
a37ccf1a7,1,6
a7014f252,1,6
aa09c64ad,1,6
adee11e94,1,6
a26d4c560,1,6
a220e642d,1,6
a23ca45b5,1,6
a6688ab59,1,6
a1215a8cc,1,6
a582f9c34,1,6
a4ba53476,1,6
ade657214,1,6
a2aa8bf83,1,6
a5bf23aec,1,6
a5a060792,1,6
a1e71ce61,1,6
af6ec35a9,1,6
aba72045f,1,6
a57c0ff1c,1,6
a743ab428,1,6
afbc504f6,1,6
adb6437f1,1,6
a3338f6f3,1,6
a7ca2e3f2,1,6
ad0512acc,1,6
a9ca05418,1,6
a3e3aaed5,1,6
a9c697168,1,6
a92efec68,1,6
aac83f767,1,6
a843438d1,1,6
a1487ebb4,1,6
a17fc62ba,1,6
a4f664d7f,1,6
a43114bc0,1,6
aabcb2aab,1,6
ab751d9f2,1,6
a435665c9,1,6
aeb882dda,1,6
aa617309f,1,6
a29f0942b,1,6
a6da73f92,1,6
a2c1e4170,1,6
a724334fa,1,6
ac0b6934a,1,6
a08fb631d,1,6
aedb748d8,1,6
aa8de6916,1,6
a43c30364,1,6
ae63e4c18,1,6
adc206f98,1,6
a704cdf87,1,6
af9c97865,1,6
a55529de0,1,6
ac9bed6e0,1,6
a410ef054,1,6
aee65879e,1,6
aaa14b2fb,1,6
a96e17f96,1,6
ab8a2bd14,1,6
aa1d6f148,1,6
a0d1e48f8,1,6
a22d18441,1,6
a6e164b7e,1,6
ae45dec69,1,6
a6c9a5387,1,6
a4c734c98,1,6
a7e621916,1,6
a9004c7bf,1,6
a09e2543b,1,6
a0500f4c8,1,6
a404f27f3,1,6
a83c739d3,1,6
a5b0d7e74,1,6
a69b51ce6,1,6
a11d2312f,1,6
a50fc1459,1,6
a9b322bb4,1,6
a5279373a,1,6
a457f8283,1,6
a1c194d33,1,6
a711f1f29,1,6
acba5d346,1,6
a18861444,1,6
acc78ecc3,1,6
a0761a712,1,6
ae5409ab9,1,6
aff29d291,1,6
a26835665,1,6
aa543cef9,1,6
a26e72796,1,6
a61e53d2b,1,6
a72204b3e,1,6
a66cad1ea,1,6
a989a1c08,1,6
ad2f89416,1,6
a23f001ae,1,6
a2f2971d6,1,6
a0f6ff582,1,6
a903f05cb,1,6
abd753a38,1,6
a546c6cc7,1,6
a3b774f27,1,6
a0b04c60a,1,6
ac7b9f993,1,6
a0b92cb28,1,6
a575c815b,1,6
aac2f53e3,1,6
aec9f5497,1,6
a85a9ab35,1,6
a937a2669,1,6
a4e4ce72a,1,6
a6e0f3a54,1,6
abe4002fa,1,6
ad8629784,1,6
a63279813,1,6
a6e100018,1,6
ae82b7e35,1,6
a90ef7156,1,6
a975ef544,1,6
a02f8f35c,1,6
accb475bc,1,6
abe9f3dcf,1,6
a7105ed56,1,6
a20797f25,1,6
a07e30fd7,1,6
afa42d519,1,6
a09893a2d,1,6
a8c7f3145,1,6
a2e6baafc,1,6
a572e6ec2,1,6
a192cc705,1,6
aa8892628,1,6
a8692b58e,1,6
a0e1513e6,1,6
ac0a25084,1,6
ad910e41a,1,6
aee957365,1,6
a415748e0,1,6
a8a71fabd,1,6
a8bb8fc79,1,6
a48ff3f60,1,6
a72bb969e,1,6
a6586ddaa,1,6
a12d21b4c,1,6
a0547cade,1,6
abca2f270,1,6
a9579d9fb,1,6
ac11b04e3,1,6
ae2aa7356,1,6
a26444766,1,6
ac5c57a3d,1,6
a6a82ec23,1,6
a807039d4,1,6
ad68d3348,1,6
ad6319b51,1,6
a73f31fa7,1,6
a1d4d8fa2,1,6
afc4fa005,1,6
ae4e52864,1,6
ac3bae321,1,6
ad7abbd1e,1,6
abbb60b22,1,6
a3ba8725e,1,6
a68567558,1,6
aa72b130e,1,6
ae0255870,1,6
a9f9728db,1,6
ae1c4db58,1,6
a60345613,1,6
a8896f0ac,1,6
a33cbacbf,1,6
abc240f4c,1,6
a38d83f6c,1,6
af8bfdbd4,1,6
ac2cd941c,1,6
a86500ee1,1,6
ae3f3e5eb,1,6
a4019a0d3,1,6
a8240f501,1,6
aa5520b34,1,6
a9d33ce87,1,6
a7359a174,1,6
a2e70f17b,1,6
aa3b116e8,1,6
a2acb43a5,1,6
a98f6fee5,1,6
a6249232c,1,6
a7ad85994,1,6
a9b67cd5d,1,6
a68b34eae,1,6
a7d4148d0,1,6
aa1d08420,1,6
ae4248892,1,6
a54b4d72c,1,6
a296eed04,1,6
ac48862d8,1,6
a54ea9af8,1,6
a9db2d896,1,6
af1746f69,1,6
aa8404ab4,1,6
a0494923d,1,6
abd6e0e9b,1,6
a9bcc9708,1,6
a251e64a0,1,6
a02e4943f,1,6
a5afe8b11,1,6
acae400be,1,6
a04c876d7,1,6
a8dab252c,1,6
a043b1e33,1,6
aefffa5a4,1,6
a627011d9,1,6
aade69040,1,6
a428a76df,1,6
a97361446,1,6
ac46de07d,1,6
a898b09d6,1,6
a5782edd5,1,6
a8b92366c,1,6
a3abf2b9c,1,6
a0b81374d,1,6
ada13f95a,1,6
ace141374,1,6
a66f8e3ec,1,6
a04937b50,1,6
a96f22465,1,6
a376528ea,1,6
adb083424,1,6
a2d21adbe,1,6
ab3f8699f,1,6
a60289362,1,6
ab0287bc5,1,6
ac3a2e093,1,6
a68c2abf1,1,6
a6cc18264,1,6
af1d66017,1,6
a3a3815d4,1,6
ac6068659,1,6
a2b28c6de,1,6
abc2dbdaa,1,6
ab5a62a40,1,6
a1b01dc37,1,6
a19719d7b,1,6
a0004849f,1,6
a85e40e3c,1,6
aa453e706,1,6
a25771b21,1,6
af31795e5,1,6
afa92f937,1,6
afb37d1e8,1,6
a240e6f73,1,6
a50d8cdea,1,6
afcb194db,1,6
ac81743b2,1,6
a06a0d89b,1,6
ab8f2e36f,1,6
a81e124ae,1,6
ae85a012b,1,6
a58827bb7,1,6
aad76a6a2,1,6
a9c2fb2fa,1,6
a76fe7589,1,6
a34d2cc41,1,6
a44beb96a,1,6
a15a2e929,1,6
ab2860618,1,6
aec6015f2,1,6
aec9c8984,1,6
ac8ad1858,1,6
ada214b36,1,6
a16149688,1,6
a1e0c4448,1,6
ade3a63fe,1,6
a11f4e9cb,1,6
aecfce969,1,6
afe076e0e,1,6
abca1f95e,1,6
a51d62a76,1,6
a87a56faa,1,6
a06f0681d,1,6
a873df95c,1,6
a81e47e0c,1,6
a67935ae1,1,6
a06837b33,1,6
aa8fdb73d,1,6
a31fa7667,1,6
ac7793cc6,1,6
abbcbf9b2,1,6
a08631513,1,6
a9a3bd8b0,1,6
a5c71a592,1,6
a5f0e9900,1,6
a8ce39fe8,1,6
a4ef3cbac,1,6
abeb94e24,1,6
ad4868b4f,1,6
ac08f151b,1,6
a94041b64,1,6
ad591853a,1,6
a3420604d,1,6
afd1c9ac2,1,6
a90a2994a,1,6
a6a580d53,1,6
ac0f1abd2,1,6
a70deda24,1,6
a077b7c82,1,6
adb8adee6,1,6
aa2a52b0d,1,6
a04eaf65c,1,6
af332b645,1,6
a55a45a63,1,6
aca168b97,1,6
ada87587d,1,6
a4f1b728c,1,6
adf019aa5,1,6
a6ddd6fa1,1,6
a648f6b68,1,6
a9201ef9a,1,6
a012d23d0,1,6
a6f7d351a,1,6
ac30588ec,1,6
a6f4274dc,1,6
a7e9397cc,1,6
aaa6ddda6,1,6
a85a2ac89,1,6
a80c12518,1,6
ad1209569,1,6
a866f3077,1,6
aa7e0a84e,1,6
a4d6dd7a3,1,6
a3a1683b7,1,6
a24cd9324,1,6
a2e063070,1,6
aec13cc38,1,6
a8892ebb6,1,6
ad9eb7c6e,1,6
a6960895e,1,6
a900ccd01,1,6
a9766f920,1,6
a4d6997dc,1,6
a816273d1,1,6
ab9f2c4cf,1,6
a06d9cca2,1,6
ab2680187,1,6
a8a4f4194,1,6
a15ddf741,1,6
a96c353e4,1,6
ab641f514,1,6
ac7775ae0,1,6
a1123b17d,1,6
aa1a027c4,1,6
ad7483365,1,6
a813b43a2,1,6
abf4b6da7,1,6
a480a0688,1,6
ac1531f4e,1,6
a6375f653,1,6
a416b0fc2,1,6
ad4578ee3,1,6
ae6141d57,1,6
a03194261,1,6
aaaf3e004,1,6
a31412359,1,6
a91a5aaba,1,6
a3a7de493,1,6
af6548c85,1,6
abbbdfe4e,1,6
a1e107073,1,6
a25006a50,1,6
a6693cebb,1,6
a136f48dc,1,6
a1ac4629b,1,6
ad526e43e,1,6
ab58ddce1,1,6
a93e46ce0,1,6
aa32b5e68,1,6
ad26a5a59,1,6
a6890e547,1,6
a68892775,1,6
adb3b5291,1,6
a06d2c7d7,1,6
a6e6beb24,1,6
a11c4ef25,1,6
a7a42ed27,1,6
a203a4f85,1,6
ac81705f4,1,6
a44437bb1,1,6
a184839d7,1,6
a2176d95b,1,6
af708de94,1,6
ad16a5381,1,6
a23741996,1,6
a01bbdefe,1,6
a266c4f60,1,6
af6099594,1,6
a53c9dc38,1,6
a5f0c7e84,1,6
adc2db57b,1,6
a9333ad17,1,6
a35ff05da,1,6
a32623b2f,1,6
a42c0765e,1,6
a9b73f8fe,1,6
ad89def56,1,6
aecd2cd83,1,6
a600c873c,1,6
abd3fb32b,1,6
ae4510eb1,1,6
aec99e0b5,1,6
a58114bee,1,6
a28d88621,1,6
a717e5bf6,1,6
a3c817671,1,6
a7ac5243f,1,6
a9cda021a,1,6
a117ab784,1,6
a282a7b50,1,6
ad3e1e360,1,6
a4afd28a1,1,6
a0b95c782,1,6
a744826c6,1,6
a5368db44,1,6
afff22578,1,6
a64614dd9,1,6
a4e0b3381,1,6
aa6bd443e,1,6
a0055a0a5,1,6
a86f16915,1,6
a9491d9e8,1,6
afb309f3e,1,6
af0af50f8,1,6
a6e6d89ee,1,6
a22a65e17,1,6
a33cfc31e,1,6
afd8556f1,1,6
aeebed4a2,1,6
a5d3edb77,1,6
a8058910b,1,6
a055e44c5,1,6
a8f09bd23,1,6
a053205b6,1,6
a14071d8b,1,6
a19c522be,1,6
a4741937b,1,6
a4a725005,1,6
a700d7d75,1,6
a7c48edd2,1,6
a01ff2df1,1,6
aeb459f6b,1,6
a8a56eaf6,1,6
a4eb59891,1,6
aece7c78e,1,6
ae86dfc19,1,6
a3b402c6d,1,6
a40e7258a,1,6
ae228bf7c,1,6
a480408fb,1,6
a35288419,1,6
ae6c60a85,1,6
a08e95d11,1,6
ae76e6134,1,6
a9a965405,1,6
a607baf9c,1,6
ae8e9b116,1,6
a77875937,1,6
a41cc873a,1,6
a53a96fb9,1,6
a513ba190,1,6
aaa579df2,1,6
afcfb779d,1,6
abc1c2f2d,1,6
af1733f85,1,6
ac95d9a83,1,6
afc9843f0,1,6
aa627d0d4,1,6
a4d180367,1,6
a61d6f099,1,6
a28131479,1,6
a311d6f7d,1,6
aede946de,1,6
aeca374c5,1,6
a74e2c7cc,1,6
a42178a5f,1,6
a9d74d7b1,1,6
abcda4c5b,1,6
ae5494352,1,6
a32fc5751,1,6
aa2286b49,1,6
a4524fb40,1,6
a9a95f905,1,6
aa22e5ec7,1,6
a8c9c2cdf,1,6
a450f8d17,1,6
a46ea61b0,1,6
af9eca80d,1,6
a1233b167,1,6
a00233eb6,1,6
aab074a43,1,6
aedf0bf8a,1,6
a09314f54,1,6
a2b90698b,1,6
a1a2de788,1,6
aec4b3dd7,1,6
ab776fe99,1,6
ab721824d,1,6
a7f5ec70f,1,6
a4aff285e,1,6
acf210a69,1,6
a9394cee3,1,6
a93807942,1,6
a533fa0fd,1,6
a42cc9c65,1,6
a5bdf5fde,1,6
a10cf1fba,1,6
a9322c2e1,1,6
af3d88573,1,6
ac608bd95,1,6
a5db23ddf,1,6
a697ce806,1,6
ac56f108b,1,6
a2225adea,1,6
a508344ce,1,6
ad6f24202,1,6
a4af3d415,1,6
afd6bbc6a,1,6
a1f7bb294,1,6
a5d6677be,1,6
a8c3ae7ff,1,6
ab2d1256e,1,6
ac5b81847,1,6
a55163d2a,1,6
a742204a2,1,6
a4de6046c,1,6
a954e0491,1,6
a7602e448,1,6
a9fb4e760,1,6
a003a3a47,1,6
a4ed1d6ac,1,6
a507ab1eb,1,6
a58af371e,1,6
a0414ea53,1,6
a4a97856a,1,6
aa3bb6b46,1,6
a42f61cb6,1,6
a509cfb9c,1,6
ae0bb095c,1,6
a2fc8d609,1,6
a2198c7dd,1,6
a4019e828,1,6
a2a617a72,1,6
a011bb590,1,6
a4017d8c0,1,6
abc38abf8,1,6
a111d94a6,1,6
a7c47a994,1,6
a70af4658,1,6
a17a1a6f1,1,6
a578a02ae,1,6
a26ec65f1,1,6
a77fc4bde,1,6
afc6ee555,1,6
ab3e52c13,1,6
a4291a838,1,6
ab9a29578,1,6
a67d1a860,1,6
a6bf795eb,1,6
a3e3a3fbd,1,6
a8f957688,1,6
a49218e64,1,6
a4f5e240c,1,6
aa66f60c7,1,6
aefa04b78,1,6
a5d1dad92,1,6
af1dcb044,1,6
a0cfddf74,1,6
abdb94a4b,1,6
a13ebfbef,1,6
ae9cadead,1,6
ac25200e8,1,6
a5d882861,1,6
a9be7f8a9,1,6
abc8b328e,1,6
af081e482,1,6
a4435e3d5,1,6
ae19617b2,1,6
a0843ebea,1,6
a7e0e3e5e,1,6
a9d1025da,1,6
a7c8e2e7e,1,6
ac14059c1,1,6
ad34f522b,1,6
ab3bd969a,1,6
a241fd1db,1,6
a245e5de1,1,6
a88d25134,1,6
a89d1df59,1,6
a0c5d533f,1,6
a2655bf03,1,6
af59e0d89,1,6
a02d38db6,1,6
a4d73552f,1,6
ad7732ea5,1,6
a2e56cf76,1,6
ad7e374fb,1,6
aca9de163,1,6
a13d987d2,1,6
aa6d6555e,1,6
a808e9e8f,1,6
a231ddca3,1,6
af922e558,1,6
a9cdacff0,1,6
a45f9ff0d,1,6
a4cde6ef6,1,6
adbbcbf63,1,6
a5173eb39,1,6
adfd4810d,1,6
a6de5beec,1,6
a5b821276,1,6
a6efcccea,1,6
a0882bd63,1,6
a23399004,1,6
ae8d55cdd,1,6
a48524449,1,6
a12a5d565,1,6
a03f1b7f7,1,6
a48fb2ddc,1,6
a2dd9d1f9,1,6
ab0f6df68,1,6
a3164d628,1,6
a887ce2db,1,6
a16a69864,1,6
addcfeeac,1,6
a2d41565a,1,6
af06aa7af,1,6
aa4201d8b,1,6
a80199111,1,6
adc721252,1,6
a8801a07d,1,6
aaec5ca44,1,6
a484aeb4b,1,6
a2107ac70,1,6
a56e8955d,1,6
ae2fe1ed5,1,6
a410e0fef,1,6
a27d5226d,1,6
ae911d875,1,6
ad2abec78,1,6
aa33883bf,1,6
a3b559688,1,6
ab3ad892c,1,6
a1109f7e3,1,6
ab7410abe,1,6
a7d0f03a6,1,6
a79c4e862,1,6
adce3256a,1,6
a0e32f80f,1,6
a82498ef5,1,6
ae499afc0,1,6
a4350adbb,1,6
aa87846bd,1,6
ac35f23d3,1,6
a9ae93927,1,6
ab4887d4e,1,6
a1dbfe742,1,6
ac65a13ef,1,6
a5f039cdc,1,6
ae24197d6,1,6
acc98e958,1,6
ae2ddb97c,1,6
a8eb7aea5,1,6
a08d8dc3c,1,6
a258c6597,1,6
ad594326a,1,6
a81c16bd8,1,6
a33ee0d7e,1,6
acca8d061,1,6
ab5aeeeda,1,6
a2e22938e,1,6
ae62b47df,1,6
afa96d148,1,6
a8ed0edfc,1,6
accdc4893,1,6
adb8d94a5,1,6
adc03a9a2,1,6
a7aac149e,1,6
abec20737,1,6
ac7881466,1,6
a9a09a00f,1,6
a9d654b5b,1,6
a982f54a3,1,6
a1cc6607d,1,6
a64425564,1,6
ab9b39705,1,6
a3280431a,1,6
ac502631e,1,6
abd087505,1,6
a045d85ea,1,6
a2c8c19ed,1,6
a5b0ccb94,1,6
a5fa1bf80,1,6
a0e11da0d,1,6
a4d0ac4e8,1,6
af1121c9f,1,6
a5020f1fe,1,6
a8ec045a1,1,6
ad1f16214,1,6
aa33f08d4,1,6
a6865bf10,1,6
a24258b27,1,6
adf50aa79,1,6
ad11474f5,1,6
aef056a10,1,6
a2d0265ab,1,6
ae2cc20b2,1,6
ac568c12d,1,6
aa37a973f,1,6
a72b2c487,1,6
a31c8dd87,1,6
a3c8c9a50,1,6
a76448b01,1,6
ab7a0af2b,1,6
adf01d107,1,6
a31b5b353,1,6
aeeec8119,1,6
a399b6dea,1,6
a294beb93,1,6
a9a63cf12,1,6
ac4005a8c,1,6
a6504b221,1,6
ad9910fd7,1,6
a3e66d28b,1,6
a81426a42,1,6
a3523c719,1,6
ac5f66520,1,6
acfe8ce75,1,6
a72c92416,1,6
ad9e55771,1,6
ae401423f,1,6
a58f4bf3a,1,6
ac0e9b2c1,1,6
a91795672,1,6
a07477b76,1,6
a038f50f8,1,6
a3d8ba32f,1,6
a6c4ea634,1,6
a8ec5a6f6,1,6
a767eed77,1,6
afd96677a,1,6
ae7e5c556,1,6
ae1babf7f,1,6
ab7741939,1,6
adf2db315,1,6
ada57555e,1,6
a4388cc90,1,6
a1b0ca1f5,1,6
a74075cf6,1,6
a6e3e34dc,1,6
af2e28f73,1,6
a1f5003c6,1,6
ac881876f,1,6
a08591566,1,6
a9a11267f,1,6
ac6605903,1,6
afa2dd452,1,6
ac07097da,1,6
a3d21c087,1,6
a22d4fb8d,1,6
a528ad5d0,1,6
a10308e58,1,6
abf39bfaf,1,6
aad55f41e,1,6
aadbe5704,1,6
a70882063,1,6
ac7086e36,1,6
a03da3f89,1,6
ad02bd983,1,6
a7aac3fb5,1,6
aec18d562,1,6
aa8dffe63,1,6
abfdae1a2,1,6
a83bc75f0,1,6
a53cd7012,1,6
a479bd04e,1,6
aaae12d72,1,6
aa77fb868,1,6
a163ea5c9,1,6
a89473c38,1,6
a46ff1c31,1,6
a8d661a92,1,6
a62ee0702,1,6
a54b72f0b,1,6
a922e1a99,1,6
ab2bda449,1,6
a03053ed1,1,6
a9bc6937e,1,6
a84880690,1,6
a757f4faf,1,6
ab97aa49d,1,6
a3e9eec9a,1,6
a84629e23,1,6
a5eb51d0f,1,6
a78da2b3b,1,6
a8708c750,1,6
a2afeae60,1,6
a18e52cfb,1,6
aa3358ad6,1,6
a1fa71c34,1,6
a6144fc38,1,6
a30ae830d,1,6
ae4b8bd50,1,6
a3e4142ea,1,6
a5eabc1a1,1,6
ac2ee8ec1,1,6
a8056bba5,1,6
a5ab35e2c,1,6
acabca77b,1,6
a42e60eec,1,6
afc5ffb53,1,6
aaaeb91fc,1,6
aaa75431d,1,6
aca48433f,1,6
af1bca0d9,1,6
a03cb3b09,1,6
a4779665a,1,6
aca16258d,1,6
aca8cbce4,1,6
ad93d56eb,1,6
a67d1dfe5,1,6
a7a5e142b,1,6
ade1fd650,1,6
a876f699d,1,6
a145acdd5,1,6
a820cd4d9,1,6
ac743f02d,1,6
a6bf61463,1,6
a130779b5,1,6
a10d791d5,1,6
ab45ced2d,1,6
a992bd962,1,6
a8c8bb3e8,1,6
ac5be2ad5,1,6
a37786475,1,6
a4e352336,1,6
a5279d12a,1,6
afca99c58,1,6
a454e888d,1,6
a1d1cb5ae,1,6
ab6f4b751,1,6
a6c694ce0,1,6
a53c6a264,1,6
a46db3cc0,1,6
a33102c11,1,6
aad774dfd,1,6
a6b907d20,1,6
a36b1b4f8,1,6
a5775fc44,1,6
a10f6d371,1,6
a15eda0bc,1,6
abd3d08be,1,6
ac63e8360,1,6
ae450d7e5,1,6
a336e5bfe,1,6
aa3d0bf70,1,6
aacf02ff6,1,6
a305205dc,1,6
a51b02acf,1,6
aabeaf734,1,6
aec9c4bb3,1,6
ace0f3048,1,6
aad5baeb7,1,6
a3ebd1d4f,1,6
a31927502,1,6
ac0767867,1,6
a6d7ab163,1,6
a4fda324b,1,6
a21057e58,1,6
ac4ad2181,1,6
a650493db,1,6
a2697b3ce,1,6
a6243bf0c,1,6
a2c5a7924,1,6
a56a4b0bf,1,6
aa82fa0b5,1,6
a00f5dd79,1,6
a3a7c2561,1,6
ad2afdc69,1,6
a68bf3b03,1,6
aa95e9a51,1,6
aa191c29b,1,6
aa1cf75f0,1,6
a19de2b00,1,6
a5b5f7a0c,1,6
ace793be9,1,6
afbe4a3bf,1,6
ab58ccae6,1,6
aa6df4fa1,1,6
a7a8f43f4,1,6
a2d891096,1,6
ad87bc1a0,1,6
a368583ec,1,6
a04c1bf02,1,6
ac62e5e8a,1,6
a6c9c4be0,1,6
a4af6ec29,1,6
ae7eed40e,1,6
aad071dc4,1,6
a9c5d7e92,1,6
af1137c99,1,6
aba546f64,1,6
aacf00d30,1,6
a9ea85c49,1,6
a1664c677,1,6
